orig_idx,review_idx,sentence_idx,sentence,analysis_category,sentiment,Score,ProductId,review_dt,year_month,embedding,cluster_id,cluster_conf,len,sent_len,high_theme,sub_theme
7818,3933,1,she smells much better. the pieces are very small and easy for her to eat.,baby & pet,positive,5,B002SZDJNK,2011-11-10 00:00:00+00:00,2011-11-01 00:00:00+00:00,"[ 0.04832891 -0.02593588 -0.01636205 ...  0.01240676 -0.01721396
 -0.0249758 ]",30,1.0,74,74,Health/Nutrition,
7819,3934,0,"i have only used one bag so far, but i put in a 2-lb salmon fillet glazed with an apple juice reduction and the results were so delicious that my family of three ate the entire fillet in one sitting.",drink,positive,5,B000I3RLWE,2008-01-13 00:00:00+00:00,2008-01-01 00:00:00+00:00,"[ 0.03993227 -0.03040812 -0.00954411 ... -0.01799746  0.00566993
 -0.02287925]",10,1.0,199,199,Health/Nutrition,
7820,3934,1,"neither my husband, nor my daughter have ever even liked salmon before.",drink,positive,5,B000I3RLWE,2008-01-13 00:00:00+00:00,2008-01-01 00:00:00+00:00,"[ 0.01108449 -0.01011445 -0.03118325 ...  0.0134741   0.00046728
 -0.02692454]",21,1.0,71,71,Brewing/Use Convenience,
7821,3934,2,"it was incredibly easy, the directions are very clear, and best of all: no mess to clean up!",drink,positive,5,B000I3RLWE,2008-01-13 00:00:00+00:00,2008-01-01 00:00:00+00:00,"[-0.03507452 -0.00754682 -0.06155936 ...  0.01303262  0.01998087
  0.01869736]",15,1.0,92,92,Other,
7822,3936,0,"i live out in the country so whenever i can buy in bulk, i do.",staples,positive,5,B001VNP7L2,2012-04-10 00:00:00+00:00,2012-04-01 00:00:00+00:00,"[-0.01041776 -0.00455987  0.00290709 ...  0.01402934 -0.03220158
  0.02422517]",35,1.0,62,62,Price & Value,
7823,3936,1,i froze what i couldn't use and it still is as good as the day i bought the product.,staples,positive,5,B001VNP7L2,2012-04-10 00:00:00+00:00,2012-04-01 00:00:00+00:00,"[ 0.009121   -0.01977027 -0.05762972 ...  0.00151872  0.02378546
  0.01015606]",19,1.0,84,84,Packaging/Delivery,
7824,3937,0,the bread mixes are perfect-i made every single loaf and they came better than perfect...thank you,baked goods,positive,5,B0009EHNXE,2008-05-09 00:00:00+00:00,2008-05-01 00:00:00+00:00,"[ 0.02494113 -0.03672021 -0.03180829 ... -0.00730231 -0.0002023
 -0.00146344]",36,1.0,98,98,Other,
7825,3938,0,i have tried a few of the mass market ginger beers and they don't even approach this premium product from across the pond.,drink,positive,5,B005SLSVMK,2012-09-13 00:00:00+00:00,2012-09-01 00:00:00+00:00,"[ 9.1936747e-03 -1.5938349e-02 -9.3957584e-05 ...  9.5312390e-03
  2.3563340e-02  3.5266412e-04]",12,1.0,122,122,Health/Nutrition,
7826,3942,0,we add tablespoons of this fragrant oil to our morning smoothies.,condiments,positive,5,B003QDRJXY,2012-03-14 00:00:00+00:00,2012-03-01 00:00:00+00:00,"[-0.00947142  0.02055243 -0.02056444 ...  0.00215314 -0.00321019
  0.02004793]",0,1.0,65,65,Flavor & Quality,Sweetness
7827,3942,1,"you can saute and fry with this oil, but it is very fragrant, so be careful of what you use it on.",condiments,positive,5,B003QDRJXY,2012-03-14 00:00:00+00:00,2012-03-01 00:00:00+00:00,"[ 0.02539578  0.02397344 -0.06198682 ... -0.01021452 -0.00176646
 -0.01317966]",0,1.0,98,98,Flavor & Quality,Sweetness
7828,3942,2,"if you are looking for a non fragrant oil, try tropical traditions, it is the very best.",condiments,positive,5,B003QDRJXY,2012-03-14 00:00:00+00:00,2012-03-01 00:00:00+00:00,"[-0.00512083  0.02703345 -0.0210134  ...  0.01856499 -0.00013656
 -0.00050285]",0,1.0,88,88,Flavor & Quality,Sweetness
7829,3943,0,"since i've started the paleo diet, i've tried a few different brands of coconut oil...",condiments,positive,5,B003QDRJXY,2012-01-07 00:00:00+00:00,2012-01-01 00:00:00+00:00,"[ 0.01259644 -0.02670788 -0.00140198 ...  0.02951795  0.0076666
 -0.00765439]",0,1.0,86,86,Flavor & Quality,Sweetness
7830,3943,1,"all expensive, all not that very good tasting (one even smalled/tasted like chemicals...",condiments,positive,5,B003QDRJXY,2012-01-07 00:00:00+00:00,2012-01-01 00:00:00+00:00,"[-0.05984043 -0.0105186  -0.02639521 ... -0.00712755 -0.01297906
 -0.00328354]",35,1.0,88,88,Price & Value,
7831,3943,2,i used them up though for the fact that coconut oil is supposed to be good for you... and then i bought this one. ooooh wow.,condiments,positive,5,B003QDRJXY,2012-01-07 00:00:00+00:00,2012-01-01 00:00:00+00:00,"[ 0.03360349 -0.03219587 -0.05804471 ... -0.00334627 -0.00627026
  0.02069186]",0,1.0,124,124,Flavor & Quality,Sweetness
7832,3944,0,i can't rave more about this coconut oil.,condiments,positive,5,B003QDRJXY,2012-04-26 00:00:00+00:00,2012-04-01 00:00:00+00:00,"[ 0.01971934  0.02435919 -0.06278291 ...  0.04340189  0.0245646
  0.03313139]",0,1.0,41,41,Flavor & Quality,Sweetness
7833,3944,1,i have been using it for years and truly love it.,condiments,positive,5,B003QDRJXY,2012-04-26 00:00:00+00:00,2012-04-01 00:00:00+00:00,"[-0.04330634 -0.03820845 -0.039882   ... -0.00759534 -0.00664915
 -0.01557689]",15,1.0,49,49,Other,
7834,3944,2,"i have searched for other deals as good as this, but have found nothing quite like it for the quality and price.",condiments,positive,5,B003QDRJXY,2012-04-26 00:00:00+00:00,2012-04-01 00:00:00+00:00,"[-0.01545308 -0.00284127 -0.06983043 ...  0.02993427 -0.01162626
 -0.0193771 ]",11,1.0,112,112,Price & Value,
7835,3945,0,i (like another review that i read) enjoyed this tea while staying at a 4-star hotel recently.,tea,positive,5,B000XEV9TO,2011-11-13 00:00:00+00:00,2011-11-01 00:00:00+00:00,"[-0.04578143  0.00447876 -0.00655303 ... -0.02532726  0.02872561
  0.01218273]",25,1.0,94,94,Flavor & Quality,Aroma
7836,3945,1,i just loved it and was sorry there was only one in the 'coffee/tea' wooden box available in my room.,tea,positive,5,B000XEV9TO,2011-11-13 00:00:00+00:00,2011-11-01 00:00:00+00:00,"[-0.0437524  -0.01537176 -0.03679356 ... -0.01656619  0.03227551
 -0.00145977]",21,1.0,101,101,Brewing/Use Convenience,
7837,3945,2,"i wasn't surprised that it was a little more expensive than the usual tea bags, but it was well worth it.",tea,positive,5,B000XEV9TO,2011-11-13 00:00:00+00:00,2011-11-01 00:00:00+00:00,"[ 0.00408661 -0.04015318 -0.07551536 ... -0.01584454  0.01788642
  0.00431761]",25,1.0,105,105,Flavor & Quality,Aroma
7838,3946,0,a young alex baldwin was fun and keaton a riot.,other,positive,4,B00004CXX9,2012-01-12 00:00:00+00:00,2012-01-01 00:00:00+00:00,"[-0.00022599  0.0024177  -0.0418914  ... -0.00073202  0.0251481
 -0.003117  ]",34,1.0,47,47,Flavor & Quality,Fruitiness
7839,3946,1,a must see for the family. highly recommend.,other,positive,4,B00004CXX9,2012-01-12 00:00:00+00:00,2012-01-01 00:00:00+00:00,"[ 0.00126256  0.04932997 -0.09632855 ...  0.02100895 -0.02797661
 -0.00758362]",34,1.0,44,44,Flavor & Quality,Fruitiness
7840,3947,0,this has been my favorite movie since i was a little kid.,other,positive,5,B00004CXX9,2004-08-19 00:00:00+00:00,2004-08-01 00:00:00+00:00,"[-0.00951403 -0.02187875 -0.05092954 ... -0.02963503  0.03279798
  0.01236975]",16,1.0,57,57,Other,
7841,3947,1,"this movie has a little of everything-comedy, drama, horror(well sorta). definitly a must see! ~silence~",other,positive,5,B00004CXX9,2004-08-19 00:00:00+00:00,2004-08-01 00:00:00+00:00,"[-0.01458726  0.02338165 -0.08343583 ...  0.01503106  0.01149812
 -0.02651167]",34,1.0,104,104,Flavor & Quality,Fruitiness
7842,3948,0,"this is one of the best tasting coffees around, it has a rich creamy coconut taste. i purchased as a 3 pack sample to try it and i will definitely be ordering a full box soon.",coffee,positive,5,B007KTEZ78,2012-04-17 00:00:00+00:00,2012-04-01 00:00:00+00:00,"[-0.00773743 -0.04557554  0.01185236 ...  0.02513107  0.01631255
 -0.00384607]",23,1.0,175,175,Flavor & Quality,Caffeine
7843,3949,0,"goes well in soup, stew and stir fry, but it should be added to other things in the meal, rather than served alone.",drink,positive,4,B00348D8G8,2011-05-02 00:00:00+00:00,2011-05-01 00:00:00+00:00,"[-0.02100984 -0.04613031  0.00059609 ...  0.00629214  0.01108185
  0.01177296]",29,1.0,115,115,Flavor & Quality,Herbal
7844,3949,1,"i had hoped the pieces would be larger, which is why i awarded only 4 stars. eating exceptionally high portions of hijiki every day can cause problems because of inorganic arsenic.",drink,positive,4,B00348D8G8,2011-05-02 00:00:00+00:00,2011-05-01 00:00:00+00:00,"[ 0.00674604 -0.040794   -0.00411892 ... -0.01602622  0.00283442
 -0.00553323]",10,1.0,180,180,Health/Nutrition,
7845,3949,2,"i eat modest amounts less often, and am not concerned.",drink,positive,4,B00348D8G8,2011-05-02 00:00:00+00:00,2011-05-01 00:00:00+00:00,"[ 0.03579621 -0.01750814 -0.03528522 ... -0.0068076  -0.00376183
  0.01542384]",10,1.0,54,54,Health/Nutrition,
7852,3954,0,he likes it by itself or when it's mixed with fruits.,staples,positive,5,B000YSTGGW,2012-02-23 00:00:00+00:00,2012-02-01 00:00:00+00:00,"[-0.0148636  -0.00934061  0.0252753  ...  0.01504311 -0.02707042
  0.01712545]",36,1.0,53,53,Other,
7853,3954,1,we were initially drawn to it at one of the local big box stores because it is multigrain and has dha and probiotics.,staples,positive,5,B000YSTGGW,2012-02-23 00:00:00+00:00,2012-02-01 00:00:00+00:00,"[-0.02195621  0.01171601  0.01783507 ...  0.03516891  0.01886535
 -0.00113645]",22,1.0,117,117,Flavor & Quality,Sweetness
7854,3954,2,compared to plain old rice cereal i think this has been a much better choice.,staples,positive,5,B000YSTGGW,2012-02-23 00:00:00+00:00,2012-02-01 00:00:00+00:00,"[ 0.00022124 -0.02049679 -0.02810988 ...  0.0280318  -0.00836139
 -0.02437491]",29,1.0,77,77,Flavor & Quality,Herbal
7855,3955,0,"the tea was shipped in a timely manner, it was fresh and the taste was really good.",tea,positive,4,B003D4MYLS,2012-09-25 00:00:00+00:00,2012-09-01 00:00:00+00:00,"[-0.01198592 -0.01484025 -0.03309206 ... -0.00639666  0.02096968
 -0.01665975]",25,1.0,83,83,Flavor & Quality,Aroma
7856,3955,1,"i was expecting indiviual boxes instead of one large cardboard box, other than that no complaints.",tea,positive,4,B003D4MYLS,2012-09-25 00:00:00+00:00,2012-09-01 00:00:00+00:00,"[-0.01811125 -0.01067567 -0.01207417 ... -0.01044028 -0.01156184
 -0.00098916]",5,1.0,98,98,Flavor & Quality,Herbal
7857,3956,0,i'm a fan of all kinds of teas so it's easy to give them a thumbs up.,tea,positive,4,B003D4MYLS,2012-07-09 00:00:00+00:00,2012-07-01 00:00:00+00:00,"[ 0.00725535 -0.01220711 -0.0284854  ... -0.00935475  0.02528206
  0.00368511]",3,1.0,69,69,Flavor & Quality,Fruitiness
7858,3956,1,the single pouches are what i use to take with me to work or camping which cuts down on space and lets me share with others easier.,tea,positive,4,B003D4MYLS,2012-07-09 00:00:00+00:00,2012-07-01 00:00:00+00:00,"[ 0.02917862 -0.02881589  0.02778571 ... -0.00522705 -0.03209504
  0.00209844]",5,1.0,131,131,Flavor & Quality,Herbal
7859,3956,2,great product at home or on the go for sure.,tea,positive,4,B003D4MYLS,2012-07-09 00:00:00+00:00,2012-07-01 00:00:00+00:00,"[-0.00036096 -0.01953244 -0.02426338 ...  0.02957532 -0.00573039
 -0.00207498]",20,1.0,44,44,Other,
7863,3959,0,i was referred to it by a friend and i decided to try it.,coffee,positive,5,B0029XLH4Y,2012-03-21 00:00:00+00:00,2012-03-01 00:00:00+00:00,"[-0.0466121   0.00447721 -0.05593452 ... -0.01630778 -0.00854125
 -0.00110236]",34,1.0,57,57,Flavor & Quality,Fruitiness
7866,3961,0,awsome product.they are so good you can eat them in a bowl with a fork.,snack,positive,5,B002CN7EI4,2012-07-18 00:00:00+00:00,2012-07-01 00:00:00+00:00,"[ 0.03595687 -0.05780699 -0.06884705 ...  0.02790682  0.0057692
 -0.01266285]",29,1.0,71,71,Flavor & Quality,Herbal
7867,3961,1,could be just a little hotter but very good.,snack,positive,5,B002CN7EI4,2012-07-18 00:00:00+00:00,2012-07-01 00:00:00+00:00,"[-0.00080151 -0.01639883 -0.06859967 ... -0.02470256  0.01552255
 -0.02154519]",11,1.0,44,44,Price & Value,
7869,3963,0,"you know, it's been a while since i've had a nutritional shake or protein drink.",dairy,positive,5,B001E4Q54G,2008-03-12 00:00:00+00:00,2008-03-01 00:00:00+00:00,"[-0.01192193 -0.03308721 -0.06652571 ...  0.01182313 -0.01956251
  0.01393088]",28,1.0,80,80,Health/Nutrition,
7870,3963,1,when i took a fitness course in college i tried a whole bunch of different kinds...,dairy,positive,5,B001E4Q54G,2008-03-12 00:00:00+00:00,2008-03-01 00:00:00+00:00,"[-0.00922983  0.00741514  0.01642313 ...  0.00459309 -0.01383383
  0.00378576]",24,1.0,83,83,Flavor & Quality,Bitterness
7871,3963,2,i would hold my breath and try not to gag or throw up.,dairy,positive,5,B001E4Q54G,2008-03-12 00:00:00+00:00,2008-03-01 00:00:00+00:00,"[-0.01705131 -0.02077087 -0.10089468 ...  0.00802571 -0.00811237
 -0.02010428]",33,1.0,54,54,Flavor & Quality,Sweetness
7872,3964,0,taylors of harrogate's scottish breakfast tea isn't just for breakfast!,coffee,positive,5,B000F3WSBQ,2012-08-20 00:00:00+00:00,2012-08-01 00:00:00+00:00,"[-0.01942736  0.00754199  0.00223342 ...  0.01295158  0.00558635
 -0.01299647]",3,1.0,71,71,Flavor & Quality,Fruitiness
7873,3964,1,"it's great with meals, snacks, and great hot or iced.",coffee,positive,5,B000F3WSBQ,2012-08-20 00:00:00+00:00,2012-08-01 00:00:00+00:00,"[-0.00665575 -0.03543245  0.00163352 ... -0.00911972  0.01937104
  0.00583747]",36,1.0,53,53,Other,
7874,3964,2,"it is a very hearty tea, with a robust blend of flavors that go well with a wide variety of foods. scottish breakfast tea seems to pack a pretty good caffeine punch for me.",coffee,positive,5,B000F3WSBQ,2012-08-20 00:00:00+00:00,2012-08-01 00:00:00+00:00,"[-0.01451211 -0.02190749  0.00887446 ... -0.0091049  -0.01409411
 -0.00365482]",25,1.0,172,172,Flavor & Quality,Aroma
7875,3965,0,this is my favorite of all of the coffee and chicory products.,coffee,positive,5,B004NZ0JIQ,2012-09-10 00:00:00+00:00,2012-09-01 00:00:00+00:00,"[-0.01000198 -0.06424629 -0.03222934 ...  0.00567797  0.01699075
 -0.01653944]",23,1.0,62,62,Flavor & Quality,Caffeine
7876,3965,1,"it is strong, smooth tasting and not bitter.",coffee,positive,5,B004NZ0JIQ,2012-09-10 00:00:00+00:00,2012-09-01 00:00:00+00:00,"[-0.03523916 -0.01039357 -0.04767185 ...  0.00951589 -0.02309682
  0.03061979]",18,1.0,44,44,Flavor & Quality,Bitterness
7877,3965,2,"my friends, who are natives of new orleans, introduced me to cdm coffee 20 years ago.",coffee,positive,5,B004NZ0JIQ,2012-09-10 00:00:00+00:00,2012-09-01 00:00:00+00:00,"[-0.01046968 -0.02032908  0.00543149 ... -0.03802719 -0.00112986
 -0.02098005]",23,1.0,85,85,Flavor & Quality,Caffeine
7878,3966,0,our friend bought us a small container of the wild salmon liv-a-little treats.,baby & pet,positive,5,B003194PBC,2009-06-23 00:00:00+00:00,2009-06-01 00:00:00+00:00,"[ 0.01533254 -0.03138441 -0.04193469 ... -0.00579466  0.00680373
  0.00181666]",21,1.0,78,78,Brewing/Use Convenience,
7879,3966,1,now they will eat nothing else in the morning for thier treat.,baby & pet,positive,5,B003194PBC,2009-06-23 00:00:00+00:00,2009-06-01 00:00:00+00:00,"[ 4.8839532e-02 -5.1082479e-05 -3.2193661e-02 ...  1.7556775e-02
  1.2446968e-02 -2.6803095e-02]",9,1.0,62,62,Other,
7880,3967,0,"i remember what ""normal"" food tastes like very well and am quick to refuse gluten-free products that don't match up to my standards.",staples,positive,5,B002AQP5IE,2011-10-21 00:00:00+00:00,2011-10-01 00:00:00+00:00,"[-0.04318263  0.0068624   0.00028593 ...  0.03077683 -0.02899439
 -0.02462147]",8,1.0,132,132,Other,
7881,3967,1,"i've only made cupcakes with it, but they come out soft and moist every time.",staples,positive,5,B002AQP5IE,2011-10-21 00:00:00+00:00,2011-10-01 00:00:00+00:00,"[-0.00722854 -0.04528723 -0.00758934 ... -0.00131492 -0.02570423
 -0.02020507]",36,1.0,77,77,Other,
7882,3967,2,there's no weird gluten-free taste at all with the results of this mix - kiss cardboardy desserts goodbye!,staples,positive,5,B002AQP5IE,2011-10-21 00:00:00+00:00,2011-10-01 00:00:00+00:00,"[-0.02424747 -0.02803572 -0.00189083 ...  0.03724897 -0.0234159
 -0.01113377]",8,1.0,106,106,Other,
7883,3968,0,unlike other no salt seasoning this does not have a bland taste.,seasoning & spice,positive,5,B000N4LS04,2012-06-01 00:00:00+00:00,2012-06-01 00:00:00+00:00,"[-0.01477901  0.02077796 -0.032546   ...  0.01984709 -0.02162838
 -0.02206509]",18,1.0,64,64,Flavor & Quality,Bitterness
7884,3968,1,i use it for bbq and baking chicken.,seasoning & spice,positive,5,B000N4LS04,2012-06-01 00:00:00+00:00,2012-06-01 00:00:00+00:00,"[ 0.05616993 -0.04834813 -0.00869453 ... -0.00865516 -0.04147125
 -0.00895044]",36,1.0,36,36,Other,
7885,3968,2,the seasoning does not have an overpowering taste nor does it have that funny after taste you get with some no salt seasoning.,seasoning & spice,positive,5,B000N4LS04,2012-06-01 00:00:00+00:00,2012-06-01 00:00:00+00:00,"[ 0.0028543  -0.00243707 -0.02451433 ... -0.00859328  0.01496502
  0.00282528]",18,1.0,126,126,Flavor & Quality,Bitterness
7886,3969,0,"my 3yo and 9 mo both adore these, and i really love to eat them too.",snack,positive,5,B002Z04S06,2010-01-24 00:00:00+00:00,2010-01-01 00:00:00+00:00,"[ 0.03622402 -0.0151619  -0.02914846 ...  0.0365061   0.04440439
  0.00355541]",16,1.0,68,68,Other,
7887,3969,1,they're very tasty and a great snack to have on hand.,snack,positive,5,B002Z04S06,2010-01-24 00:00:00+00:00,2010-01-01 00:00:00+00:00,"[ 0.01770095 -0.02177591 -0.0707571  ...  0.01531903  0.00600151
 -0.01234163]",28,1.0,53,53,Health/Nutrition,
7888,3970,0,"it may seem like a very decadent extravagance to spend so much for such a small amount of vinegar, and i suppose it is, but it's really worth it if you have acquired a taste for great balsamic.",condiments,positive,5,B0001I9XO0,2008-08-19 00:00:00+00:00,2008-08-01 00:00:00+00:00,"[ 0.01187962  0.00039808 -0.0294934  ...  0.00112884  0.01233327
  0.01146831]",35,1.0,193,193,Price & Value,
7889,3970,1,"we use it regularly on salads, etc, and it still lasts about 4 months.",condiments,positive,5,B0001I9XO0,2008-08-19 00:00:00+00:00,2008-08-01 00:00:00+00:00,"[-0.02835662  0.0411061   0.01268766 ...  0.00137215  0.01750307
  0.01622537]",19,1.0,70,70,Packaging/Delivery,
7890,3971,0,"this is a delicious, sugar-free product that should satisfy even the most picky eaters.",condiments,positive,5,B002J75TH6,2011-08-26 00:00:00+00:00,2011-08-01 00:00:00+00:00,"[ 0.03003573 -0.01455404 -0.08985648 ...  0.04392537 -0.00452228
 -0.01150785]",1,1.0,87,87,Flavor & Quality,Sweetness
7891,3972,0,"i'm not really a bottled water expert, but this stuff was good.",drink,positive,4,B005HG9ERW,2012-09-06 00:00:00+00:00,2012-09-01 00:00:00+00:00,"[ 0.00151601  0.03311012 -0.06774145 ...  0.00956105  0.02994885
  0.00755852]",32,1.0,63,63,Health/Nutrition,
7892,3972,1,"as far as the water, i found it to be really good, just like any other bottled water.",drink,positive,4,B005HG9ERW,2012-09-06 00:00:00+00:00,2012-09-01 00:00:00+00:00,"[ 0.00724659  0.0079199  -0.05724236 ...  0.01680981  0.01315798
  0.0188982 ]",32,1.0,85,85,Health/Nutrition,
7893,3973,0,okay so i didn't expect anything spectacular but both my husband and i tried this and we were both a little dumbfounded.,drink,positive,4,B005HG9ERW,2012-08-23 00:00:00+00:00,2012-08-01 00:00:00+00:00,"[ 0.00593742 -0.00215829 -0.06358564 ... -0.01761897  0.00853143
 -0.01483846]",22,1.0,120,120,Flavor & Quality,Sweetness
